State Name,Start Time,End Time,Specific Start Time,Specific End Time,Elapsed Time
GlobalMoveTask_OpenLoop,1736531285.3815494,1736531290.970596,2025-01-11 01:48:05,2025-01-11 01:48:10,5.589
SetHeight_Delay_Sim,1736531285.3816435,1736531291.4773333,2025-01-11 01:48:05,2025-01-11 01:48:11,6.096
SetHeightSim,1736531291.4813051,1736531293.4860585,2025-01-11 01:48:11,2025-01-11 01:48:13,2.005
SetWidthSim,1736531714.648619,1736531721.1898746,2025-01-11 01:55:14,2025-01-11 01:55:21,6.541
SetHeightSim,1736531714.6487136,1736531721.203625,2025-01-11 01:55:14,2025-01-11 01:55:21,6.555
SetHeightSim,1736531729.5316546,1736531731.539359,2025-01-11 01:55:29,2025-01-11 01:55:31,2.008
SetWidthSim,1736531729.5318909,1736531731.5461195,2025-01-11 01:55:29,2025-01-11 01:55:31,2.014
SetWidthSim,1736531731.5505102,1736531733.5623918,2025-01-11 01:55:31,2025-01-11 01:55:33,2.012
SetHeightSim,1736531731.55061,1736531733.565405,2025-01-11 01:55:31,2025-01-11 01:55:33,2.015
GlobalPickupTask_1,1736531734.0730264,1736531750.954351,2025-01-11 01:55:34,2025-01-11 01:55:50,16.881
SetWidthSim,1736531750.9562736,1736531752.9681063,2025-01-11 01:55:50,2025-01-11 01:55:52,2.012
SetHeightSim,1736531752.9693508,1736531754.9759858,2025-01-11 01:55:52,2025-01-11 01:55:54,2.007
GlobalMoveTask_OpenLoop,1736531754.9791703,1736531760.554593,2025-01-11 01:55:54,2025-01-11 01:56:00,5.575
SetHeight_Delay_Sim,1736531754.9792457,1736531761.0446615,2025-01-11 01:55:54,2025-01-11 01:56:01,6.065
SetHeightSim,1736531761.5521245,1736531763.557396,2025-01-11 01:56:01,2025-01-11 01:56:03,2.005
SetHeightSim,1736531900.24829,1736531902.252173,2025-01-11 01:58:20,2025-01-11 01:58:22,2.004
SetWidthSim,1736531900.2482107,1736531902.2590246,2025-01-11 01:58:20,2025-01-11 01:58:22,2.011
SetHeightSim,1736531902.2625997,1736531904.2680044,2025-01-11 01:58:22,2025-01-11 01:58:24,2.005
SetWidthSim,1736531902.2626812,1736531904.2749271,2025-01-11 01:58:22,2025-01-11 01:58:24,2.012
GlobalPickupTask_1,1736531904.7828915,1736531916.6226425,2025-01-11 01:58:24,2025-01-11 01:58:36,11.84
SetWidthSim,1736531916.624231,1736531918.6361833,2025-01-11 01:58:36,2025-01-11 01:58:38,2.012
SetHeightSim,1736531918.6374605,1736531920.6439002,2025-01-11 01:58:38,2025-01-11 01:58:40,2.006
GlobalMoveTask_OpenLoop,1736531920.6475387,1736531926.2559435,2025-01-11 01:58:40,2025-01-11 01:58:46,5.608
SetHeight_Delay_Sim,1736531920.6474276,1736531926.7532372,2025-01-11 01:58:40,2025-01-11 01:58:46,6.106
SetHeightSim,1736531927.2596657,1736531929.2645159,2025-01-11 01:58:47,2025-01-11 01:58:49,2.005
SetHeightSim,1736532149.521445,1736532151.530317,2025-01-11 02:02:29,2025-01-11 02:02:31,2.009
SetWidthSim,1736532149.5213535,1736532151.5363183,2025-01-11 02:02:29,2025-01-11 02:02:31,2.015
SetHeightSim,1736532151.5405107,1736532153.5455463,2025-01-11 02:02:31,2025-01-11 02:02:33,2.005
SetWidthSim,1736532151.5405822,1736532153.5525167,2025-01-11 02:02:31,2025-01-11 02:02:33,2.012
GlobalPickupTask_1,1736532154.0607128,1736532171.188387,2025-01-11 02:02:34,2025-01-11 02:02:51,17.128
SetWidthSim,1736532171.189895,1736532173.2026005,2025-01-11 02:02:51,2025-01-11 02:02:53,2.013
SetHeightSim,1736532173.2037046,1736532175.2082431,2025-01-11 02:02:53,2025-01-11 02:02:55,2.005
GlobalMoveTask_OpenLoop,1736532175.2107809,1736532180.7933996,2025-01-11 02:02:55,2025-01-11 02:03:00,5.583
SetHeight_Delay_Sim,1736532175.210848,1736532181.2811651,2025-01-11 02:02:55,2025-01-11 02:03:01,6.07
SetHeightSim,1736532181.7868066,1736532183.7935026,2025-01-11 02:03:01,2025-01-11 02:03:03,2.007
SetHeightSim,1736532561.5703425,1736532563.5782328,2025-01-11 02:09:21,2025-01-11 02:09:23,2.008
SetWidthSim,1736532561.5702233,1736532563.5851903,2025-01-11 02:09:21,2025-01-11 02:09:23,2.015
SetWidthSim,1736532563.5891426,1736532565.5918524,2025-01-11 02:09:23,2025-01-11 02:09:25,2.003
SetHeightSim,1736532563.5893083,1736532565.5959089,2025-01-11 02:09:23,2025-01-11 02:09:25,2.007
GlobalPickupTask_1,1736532566.103493,1736532577.7354293,2025-01-11 02:09:26,2025-01-11 02:09:37,11.632
SetWidthSim,1736532577.7366936,1736532579.7497413,2025-01-11 02:09:37,2025-01-11 02:09:39,2.013
SetHeightSim,1736532579.750933,1736532581.7569368,2025-01-11 02:09:39,2025-01-11 02:09:41,2.006
GlobalMoveTask_OpenLoop,1736532581.7599492,1736532587.2894392,2025-01-11 02:09:41,2025-01-11 02:09:47,5.529
SetHeight_Delay_Sim,1736532581.7598453,1736532587.7845511,2025-01-11 02:09:41,2025-01-11 02:09:47,6.025
SetHeightSim,1736532588.2900026,1736532590.295941,2025-01-11 02:09:48,2025-01-11 02:09:50,2.006
GlobalPickupTask_1,1736532588.2899225,1736532603.2920628,2025-01-11 02:09:48,2025-01-11 02:10:03,15.002
SetHeightSim,1736532714.1832922,1736532716.186879,2025-01-11 02:11:54,2025-01-11 02:11:56,2.004
SetWidthSim,1736532714.1832254,1736532716.196047,2025-01-11 02:11:54,2025-01-11 02:11:56,2.013
SetHeightSim,1736532716.1991146,1736532718.2071133,2025-01-11 02:11:56,2025-01-11 02:11:58,2.008
SetWidthSim,1736532716.1987484,1736532718.2130492,2025-01-11 02:11:56,2025-01-11 02:11:58,2.014
SetHeightSim,1736532779.6970685,1736532781.6982212,2025-01-11 02:12:59,2025-01-11 02:13:01,2.001
SetWidthSim,1736532779.6969874,1736532781.7039354,2025-01-11 02:12:59,2025-01-11 02:13:01,2.007
SetHeightSim,1736532781.708214,1736532783.7126524,2025-01-11 02:13:01,2025-01-11 02:13:03,2.004
SetWidthSim,1736532781.7082973,1736532783.7207427,2025-01-11 02:13:01,2025-01-11 02:13:03,2.012
DistanceCheckObserve,1736532784.2272706,1736532784.7410035,2025-01-11 02:13:04,2025-01-11 02:13:04,0.514
GlobalPickupTask_1,1736532784.742008,1736532806.691327,2025-01-11 02:13:04,2025-01-11 02:13:26,21.949
SetWidthSim,1736532806.693,1736532808.705954,2025-01-11 02:13:26,2025-01-11 02:13:28,2.013
SetHeightSim,1736532808.7071834,1736532810.7124836,2025-01-11 02:13:28,2025-01-11 02:13:30,2.005
GlobalMoveTask_OpenLoop,1736532810.7158487,1736532816.3686264,2025-01-11 02:13:30,2025-01-11 02:13:36,5.653
SetHeight_Delay_Sim,1736532810.7157168,1736532816.8621404,2025-01-11 02:13:30,2025-01-11 02:13:36,6.146
SetHeightSim,1736532817.371422,1736532819.3767781,2025-01-11 02:13:37,2025-01-11 02:13:39,2.005
GlobalPickupTask_1,1736532817.3715153,1736532834.2140975,2025-01-11 02:13:37,2025-01-11 02:13:54,16.843
SetHeightSim,1736532834.22097,1736532836.22627,2025-01-11 02:13:54,2025-01-11 02:13:56,2.005
SetWidthSim,1736532836.2276206,1736532838.2393863,2025-01-11 02:13:56,2025-01-11 02:13:58,2.012
GlobalMoveTask_OpenLoop,1736532838.240994,1736532839.6989791,2025-01-11 02:13:58,2025-01-11 02:13:59,1.458
SetHeightSim,1736532839.7000642,1736532841.7064638,2025-01-11 02:13:59,2025-01-11 02:14:01,2.006
GlobalMoveTask_OpenLoop,1736532841.7072108,1736532843.8123431,2025-01-11 02:14:01,2025-01-11 02:14:03,2.105
SetWidthSim,1736532843.8138475,1736532845.8287845,2025-01-11 02:14:03,2025-01-11 02:14:05,2.015
SetHeightSim,1736532845.8299766,1736532847.834802,2025-01-11 02:14:05,2025-01-11 02:14:07,2.005
SetHeightSim,1736533398.286951,1736533400.298611,2025-01-11 02:23:18,2025-01-11 02:23:20,2.012
SetWidthSim,1736533398.2868686,1736533400.3012874,2025-01-11 02:23:18,2025-01-11 02:23:20,2.014
SetHeightSim,1736533404.6226583,1736533406.6346724,2025-01-11 02:23:24,2025-01-11 02:23:26,2.012
SetWidthSim,1736533404.622543,1736533406.6361122,2025-01-11 02:23:24,2025-01-11 02:23:26,2.014
SetWidthSim,1736533406.6539755,1736533408.6578712,2025-01-11 02:23:26,2025-01-11 02:23:28,2.004
SetHeightSim,1736533406.6542377,1736533408.662819,2025-01-11 02:23:26,2025-01-11 02:23:28,2.009
DistanceCheckObserve,1736533409.1714242,1736533409.6822217,2025-01-11 02:23:29,2025-01-11 02:23:29,0.511
SetHeightSim,1736533420.9429746,1736533422.9621475,2025-01-11 02:23:40,2025-01-11 02:23:42,2.019
SetWidthSim,1736533420.9428725,1736533422.964967,2025-01-11 02:23:40,2025-01-11 02:23:42,2.022
SetHeightSim,1736533422.9828162,1736533424.9897454,2025-01-11 02:23:42,2025-01-11 02:23:44,2.007
SetWidthSim,1736533422.981903,1736533424.9947371,2025-01-11 02:23:42,2025-01-11 02:23:44,2.013
DistanceCheckObserve,1736533425.5019557,1736533426.0069916,2025-01-11 02:23:45,2025-01-11 02:23:46,0.505
GlobalPickupTask_1,1736533426.007947,1736533448.3624654,2025-01-11 02:23:46,2025-01-11 02:24:08,22.355
SetWidthSim,1736533448.3641775,1736533450.3667722,2025-01-11 02:24:08,2025-01-11 02:24:10,2.003
SetHeightSim,1736533450.3680475,1736533452.3759718,2025-01-11 02:24:10,2025-01-11 02:24:12,2.008
GlobalMoveTask_OpenLoop,1736533452.3784184,1736533457.9468572,2025-01-11 02:24:12,2025-01-11 02:24:17,5.568
SetHeight_Delay_Sim,1736533452.3783417,1736533458.4588666,2025-01-11 02:24:12,2025-01-11 02:24:18,6.081
SetHeightSim,1736533458.9842489,1736533460.9898798,2025-01-11 02:24:18,2025-01-11 02:24:20,2.006
GlobalPickupTask_1,1736533458.984874,1736533475.7945752,2025-01-11 02:24:18,2025-01-11 02:24:35,16.81
SetHeightSim,1736533475.7997735,1736533477.8089163,2025-01-11 02:24:35,2025-01-11 02:24:37,2.009
SetWidthSim,1736533477.8100462,1736533479.8222737,2025-01-11 02:24:37,2025-01-11 02:24:39,2.012
GlobalMoveTask_OpenLoop,1736533479.823971,1736533481.186908,2025-01-11 02:24:39,2025-01-11 02:24:41,1.363
SetHeightSim,1736533481.1880643,1736533519.49792,2025-01-11 02:24:41,2025-01-11 02:25:19,38.31
GlobalMoveTask_OpenLoop,1736533519.4991522,1736533521.6288085,2025-01-11 02:25:19,2025-01-11 02:25:21,2.13
SetWidthSim,1736533521.6301203,1736533523.6419291,2025-01-11 02:25:21,2025-01-11 02:25:23,2.012
SetHeightSim,1736533523.6432137,1736533525.6504624,2025-01-11 02:25:23,2025-01-11 02:25:25,2.007
SetHeightSim,1736533791.6786895,1736533793.6879044,2025-01-11 02:29:51,2025-01-11 02:29:53,2.009
SetWidthSim,1736533791.6794524,1736533793.6934233,2025-01-11 02:29:51,2025-01-11 02:29:53,2.014
SetHeightSim,1736533799.3930407,1736533801.398131,2025-01-11 02:29:59,2025-01-11 02:30:01,2.005
SetWidthSim,1736533799.393432,1736533801.4038203,2025-01-11 02:29:59,2025-01-11 02:30:01,2.01
SetWidthSim,1736533801.4077652,1736533803.4115803,2025-01-11 02:30:01,2025-01-11 02:30:03,2.004
SetHeightSim,1736533801.407833,1736533803.4142928,2025-01-11 02:30:01,2025-01-11 02:30:03,2.006
DistanceCheckObserve,1736533803.9201949,1736533804.4265213,2025-01-11 02:30:03,2025-01-11 02:30:04,0.506
GlobalPickupTask_1,1736533804.4273643,1736533826.0037098,2025-01-11 02:30:04,2025-01-11 02:30:26,21.576
SetWidthSim,1736533826.0053709,1736533828.017997,2025-01-11 02:30:26,2025-01-11 02:30:28,2.013
SetHeightSim,1736533828.0212288,1736533830.028115,2025-01-11 02:30:28,2025-01-11 02:30:30,2.007
GlobalMoveTask_OpenLoop,1736533830.0311086,1736533835.5961022,2025-01-11 02:30:30,2025-01-11 02:30:35,5.565
SetHeight_Delay_Sim,1736533830.0311768,1736533836.0952635,2025-01-11 02:30:30,2025-01-11 02:30:36,6.064
SetHeightSim,1736533836.602636,1736533838.6093905,2025-01-11 02:30:36,2025-01-11 02:30:38,2.007
GlobalPickupTask_1,1736533836.602558,1736533847.7707999,2025-01-11 02:30:36,2025-01-11 02:30:47,11.168
SetHeightSim,1736533847.7753687,1736533849.781792,2025-01-11 02:30:47,2025-01-11 02:30:49,2.006
SetWidthSim,1736533849.7825036,1736533851.7952063,2025-01-11 02:30:49,2025-01-11 02:30:51,2.013
GlobalMoveTask_OpenLoop,1736533851.7973855,1736533853.2169285,2025-01-11 02:30:51,2025-01-11 02:30:53,1.42
SetHeightSim,1736533853.2180974,1736533855.2217822,2025-01-11 02:30:53,2025-01-11 02:30:55,2.004
GlobalMoveTask_OpenLoop,1736533855.222403,1736533857.3199809,2025-01-11 02:30:55,2025-01-11 02:30:57,2.098
SetWidthSim,1736533857.3240364,1736533859.3370028,2025-01-11 02:30:57,2025-01-11 02:30:59,2.013
SetHeightSim,1736533859.3382602,1736533861.3430557,2025-01-11 02:30:59,2025-01-11 02:31:01,2.005
SetHeightSim,1736534127.930874,1736534129.9444346,2025-01-11 02:35:27,2025-01-11 02:35:29,2.014
SetWidthSim,1736534127.9307764,1736534129.949747,2025-01-11 02:35:27,2025-01-11 02:35:29,2.019
SetWidthSim,1736534129.952993,1736534131.955787,2025-01-11 02:35:29,2025-01-11 02:35:31,2.003
SetHeightSim,1736534129.952902,1736534131.9698007,2025-01-11 02:35:29,2025-01-11 02:35:31,2.017
DistanceCheckObserve,1736534132.4751642,1736534132.9852202,2025-01-11 02:35:32,2025-01-11 02:35:32,0.51
SetWidthSim,1736534176.8389933,1736534178.8428025,2025-01-11 02:36:16,2025-01-11 02:36:18,2.004
SetHeightSim,1736534176.8390634,1736534178.8487053,2025-01-11 02:36:16,2025-01-11 02:36:18,2.01
SetWidthSim,1736534178.8533425,1736534180.8592286,2025-01-11 02:36:18,2025-01-11 02:36:20,2.006
SetHeightSim,1736534178.8534198,1736534180.8632424,2025-01-11 02:36:18,2025-01-11 02:36:20,2.01
DistanceCheckObserve,1736534181.3735816,1736534181.8949249,2025-01-11 02:36:21,2025-01-11 02:36:21,0.521
SetHeightSim,1736534282.458433,1736534284.4765253,2025-01-11 02:38:02,2025-01-11 02:38:04,2.018
SetWidthSim,1736534282.4583492,1736534284.4790118,2025-01-11 02:38:02,2025-01-11 02:38:04,2.021
SetWidthSim,1736534284.5001018,1736534286.5055544,2025-01-11 02:38:04,2025-01-11 02:38:06,2.005
SetHeightSim,1736534284.5002391,1736534286.5085351,2025-01-11 02:38:04,2025-01-11 02:38:06,2.008
DistanceCheckObserve,1736534287.0145082,1736534287.527485,2025-01-11 02:38:07,2025-01-11 02:38:07,0.513
GlobalPickupTask_1,1736534287.5321803,1736534309.4810085,2025-01-11 02:38:07,2025-01-11 02:38:29,21.949
SetWidthSim,1736534309.4825556,1736534311.485572,2025-01-11 02:38:29,2025-01-11 02:38:31,2.003
SetHeightSim,1736534311.488443,1736534313.5025387,2025-01-11 02:38:31,2025-01-11 02:38:33,2.014
GlobalMoveTask_OpenLoop,1736534313.5178194,1736534319.0672925,2025-01-11 02:38:33,2025-01-11 02:38:39,5.549
SetHeight_Delay_Sim,1736534313.5169394,1736534319.5860457,2025-01-11 02:38:33,2025-01-11 02:38:39,6.069
SetHeightSim,1736534320.1034412,1736534322.1105766,2025-01-11 02:38:40,2025-01-11 02:38:42,2.007
GlobalPickupTask_1,1736534320.103645,1736534331.1743271,2025-01-11 02:38:40,2025-01-11 02:38:51,11.071
SetHeightSim,1736534331.1786668,1736534333.191108,2025-01-11 02:38:51,2025-01-11 02:38:53,2.012
SetWidthSim,1736534333.192242,1736534335.2045724,2025-01-11 02:38:53,2025-01-11 02:38:55,2.012
GlobalMoveTask_OpenLoop,1736534335.2066247,1736534336.588806,2025-01-11 02:38:55,2025-01-11 02:38:56,1.382
SetHeightSim,1736534336.5950267,1736534338.6101148,2025-01-11 02:38:56,2025-01-11 02:38:58,2.015
GlobalMoveTask_OpenLoop,1736534338.6111572,1736534340.6874204,2025-01-11 02:38:58,2025-01-11 02:39:00,2.076
SetWidthSim,1736534340.689422,1736534342.6934402,2025-01-11 02:39:00,2025-01-11 02:39:02,2.004
SetHeightSim,1736534342.6946824,1736534344.707637,2025-01-11 02:39:02,2025-01-11 02:39:04,2.013
SetHeightSim,1736534709.9183931,1736534711.923438,2025-01-11 02:45:09,2025-01-11 02:45:11,2.005
SetWidthSim,1736534709.9181466,1736534711.928343,2025-01-11 02:45:09,2025-01-11 02:45:11,2.01
SetHeightSim,1736536089.5126355,1736536091.5254586,2025-01-11 03:08:09,2025-01-11 03:08:11,2.013
SetWidthSim,1736536089.5127094,1736536091.526378,2025-01-11 03:08:09,2025-01-11 03:08:11,2.014
SetWidthSim,1736536091.530103,1736536093.5414636,2025-01-11 03:08:11,2025-01-11 03:08:13,2.011
SetHeightSim,1736536091.530185,1736536093.5529754,2025-01-11 03:08:11,2025-01-11 03:08:13,2.023
DistanceCheckObserve,1736536094.0602002,1736536094.5830693,2025-01-11 03:08:14,2025-01-11 03:08:14,0.523
GlobalPickupTask_1,1736536094.5872886,1736536123.2932565,2025-01-11 03:08:14,2025-01-11 03:08:43,28.706
SetWidthSim,1736536123.3011785,1736536125.3048923,2025-01-11 03:08:43,2025-01-11 03:08:45,2.004
SetHeightSim,1736536125.3084009,1736536127.3264863,2025-01-11 03:08:45,2025-01-11 03:08:47,2.018
GlobalMoveTask_OpenLoop,1736536127.345233,1736536132.96952,2025-01-11 03:08:47,2025-01-11 03:08:52,5.624
SetHeight_Delay_Sim,1736536127.345324,1736536133.4803066,2025-01-11 03:08:47,2025-01-11 03:08:53,6.135
SetHeightSim,1736536134.018903,1736536136.0289552,2025-01-11 03:08:54,2025-01-11 03:08:56,2.01
GlobalPickupTask_1,1736536134.019171,1736536150.4154463,2025-01-11 03:08:54,2025-01-11 03:09:10,16.396
SetHeightSim,1736536150.4349458,1736536152.4506512,2025-01-11 03:09:10,2025-01-11 03:09:12,2.016
SetWidthSim,1736536152.4533393,1736536154.4593453,2025-01-11 03:09:12,2025-01-11 03:09:14,2.006
GlobalMoveTask_OpenLoop,1736536154.4650335,1736536155.8897681,2025-01-11 03:09:14,2025-01-11 03:09:15,1.425
SetHeightSim,1736536155.8916395,1736536157.9073339,2025-01-11 03:09:15,2025-01-11 03:09:17,2.016
GlobalMoveTask_OpenLoop,1736536157.911452,1736536159.9989352,2025-01-11 03:09:17,2025-01-11 03:09:19,2.087
SetWidthSim,1736536160.0037274,1736536162.0169663,2025-01-11 03:09:20,2025-01-11 03:09:22,2.013
SetHeightSim,1736536162.0213695,1736536164.0366778,2025-01-11 03:09:22,2025-01-11 03:09:24,2.015
SetWidthSim,1736571437.641101,1736571439.6468155,2025-01-11 12:57:17,2025-01-11 12:57:19,2.006
SetHeightSim,1736571437.6411693,1736571439.6565933,2025-01-11 12:57:17,2025-01-11 12:57:19,2.015
SetWidthSim,1736571439.661004,1736571441.673215,2025-01-11 12:57:19,2025-01-11 12:57:21,2.012
SetHeightSim,1736571439.6610713,1736571441.6750283,2025-01-11 12:57:19,2025-01-11 12:57:21,2.014
DistanceCheckObserve,1736571442.1840897,1736571442.6974838,2025-01-11 12:57:22,2025-01-11 12:57:22,0.513
GlobalPickupTask_1,1736571442.7023103,1736571470.9030206,2025-01-11 12:57:22,2025-01-11 12:57:50,28.201
SetWidthSim,1736571470.9041831,1736571472.9115365,2025-01-11 12:57:50,2025-01-11 12:57:52,2.007
SetHeightSim,1736571472.9214895,1736571474.938646,2025-01-11 12:57:52,2025-01-11 12:57:54,2.017
GlobalMoveTask_OpenLoop,1736571474.9498894,1736571480.5017853,2025-01-11 12:57:54,2025-01-11 12:58:00,5.552
SetHeight_Delay_Sim,1736571474.9488325,1736571481.014614,2025-01-11 12:57:54,2025-01-11 12:58:01,6.066
SetHeightSim,1736571481.5294726,1736571483.5349114,2025-01-11 12:58:01,2025-01-11 12:58:03,2.005
GlobalPickupTask_1,1736571481.530264,1736571497.5534003,2025-01-11 12:58:01,2025-01-11 12:58:17,16.023
SetHeightSim,1736571497.5686088,1736571499.5824404,2025-01-11 12:58:17,2025-01-11 12:58:19,2.014
SetWidthSim,1736571499.5857093,1736571501.5915632,2025-01-11 12:58:19,2025-01-11 12:58:21,2.006
GlobalMoveTask_OpenLoop,1736571501.5988176,1736571503.0342941,2025-01-11 12:58:21,2025-01-11 12:58:23,1.435
SetHeightSim,1736571503.0368285,1736571505.0474656,2025-01-11 12:58:23,2025-01-11 12:58:25,2.011
GlobalMoveTask_OpenLoop,1736571505.0510821,1736571507.1285658,2025-01-11 12:58:25,2025-01-11 12:58:27,2.077
SetWidthSim,1736571507.1359148,1736571509.149997,2025-01-11 12:58:27,2025-01-11 12:58:29,2.014
SetHeightSim,1736571509.1524236,1736571511.1624997,2025-01-11 12:58:29,2025-01-11 12:58:31,2.01
GlobalPickupTask_2,1736571511.1664736,1736571539.088958,2025-01-11 12:58:31,2025-01-11 12:58:59,27.922
SetHeightSim,1736571892.610348,1736571894.6167614,2025-01-11 13:04:52,2025-01-11 13:04:54,2.006
SetWidthSim,1736571892.610274,1736571894.61959,2025-01-11 13:04:52,2025-01-11 13:04:54,2.009
SetHeightSim,1736571894.6238089,1736571896.6302521,2025-01-11 13:04:54,2025-01-11 13:04:56,2.006
SetWidthSim,1736571894.6239061,1736571896.6363962,2025-01-11 13:04:54,2025-01-11 13:04:56,2.012
DistanceCheckObserve,1736571897.1474662,1736571897.653196,2025-01-11 13:04:57,2025-01-11 13:04:57,0.506
GlobalPickupTask_1,1736571897.6558168,1736571919.5749085,2025-01-11 13:04:57,2025-01-11 13:05:19,21.919
SetWidthSim,1736571919.576397,1736571921.5879092,2025-01-11 13:05:19,2025-01-11 13:05:21,2.012
SetHeightSim,1736571921.5890522,1736571923.5960863,2025-01-11 13:05:21,2025-01-11 13:05:23,2.007
GlobalMoveTask_OpenLoop,1736571923.5994766,1736571929.165022,2025-01-11 13:05:23,2025-01-11 13:05:29,5.566
SetHeight_Delay_Sim,1736571923.5996187,1736571929.6711924,2025-01-11 13:05:23,2025-01-11 13:05:29,6.072
SetHeightSim,1736571930.1802523,1736571932.18591,2025-01-11 13:05:30,2025-01-11 13:05:32,2.006
GlobalPickupTask_1,1736571930.1803958,1736571946.4037104,2025-01-11 13:05:30,2025-01-11 13:05:46,16.223
SetHeightSim,1736571946.4084234,1736571948.4146178,2025-01-11 13:05:46,2025-01-11 13:05:48,2.006
SetWidthSim,1736571948.416101,1736571950.4291036,2025-01-11 13:05:48,2025-01-11 13:05:50,2.013
GlobalMoveTask_OpenLoop,1736571950.436087,1736571951.8888986,2025-01-11 13:05:50,2025-01-11 13:05:51,1.453
SetHeightSim,1736571951.8903794,1736571953.9005997,2025-01-11 13:05:51,2025-01-11 13:05:53,2.01
GlobalMoveTask_OpenLoop,1736571953.9018545,1736571955.999648,2025-01-11 13:05:53,2025-01-11 13:05:55,2.098
SetWidthSim,1736571956.001584,1736571958.0139601,2025-01-11 13:05:56,2025-01-11 13:05:58,2.012
SetHeightSim,1736571958.0155497,1736571960.023628,2025-01-11 13:05:58,2025-01-11 13:06:00,2.008
SetHeightSim,1736572884.5439162,1736572886.5542636,2025-01-11 13:21:24,2025-01-11 13:21:26,2.01
SetWidthSim,1736572884.543995,1736572886.5570679,2025-01-11 13:21:24,2025-01-11 13:21:26,2.013
SetWidthSim,1736572886.5651295,1736572888.5734797,2025-01-11 13:21:26,2025-01-11 13:21:28,2.008
SetHeightSim,1736572886.5655613,1736572888.575606,2025-01-11 13:21:26,2025-01-11 13:21:28,2.01
DistanceCheckObserve,1736572889.1017587,1736572889.6132295,2025-01-11 13:21:29,2025-01-11 13:21:29,0.511
GlobalPickupTask_1,1736572889.6177223,1736572918.0223505,2025-01-11 13:21:29,2025-01-11 13:21:58,28.405
